trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
2830460, 9:09:46, 9:09:46,3504,109,,0,0,31.0572
2830460, 9:11:03, 9:11:03,3264,110,,0,0,31.4079
2830460, 9:14:00, 9:14:00,1674,111,,0,0,32.1970
2830461, 9:49:37, 9:49:37,3821,96,,0,0,27.4237
2830461, 9:50:09, 9:50:09,3205,97,,0,0,27.5714
2830461, 9:50:49, 9:50:49,3206,98,,0,0,27.7539
2830461, 9:51:16, 9:51:16,13980,99,,0,0,27.8792
2830461, 9:52:09, 9:52:09,3208,100,,0,0,28.1209
2830461, 9:53:36, 9:53:36,3503,101,,0,0,28.5171
2830461, 9:54:46, 9:54:46,3504,102,,0,0,28.8370
2830461, 9:56:03, 9:56:03,3264,103,,0,0,29.1877
2830461, 9:59:00, 9:59:00,1674,104,,0,0,29.9768
2830462,10:19:37,10:19:37,3821,103,,0,0,29.6439
2830462,10:20:09,10:20:09,3205,104,,0,0,29.7916
2830462,10:20:49,10:20:49,3206,105,,0,0,29.9741
2830462,10:21:16,10:21:16,13980,106,,0,0,30.0993
2830462,10:22:09,10:22:09,3208,107,,0,0,30.3410
2830462,10:23:36,10:23:36,3503,108,,0,0,30.7372
2830462,10:24:46,10:24:46,3504,109,,0,0,31.0572
2830462,10:26:03,10:26:03,3264,110,,0,0,31.4079
2830462,10:29:00,10:29:00,1674,111,,0,0,32.1970
2830463,10:49:37,10:49:37,3821,96,,0,0,27.4237
2830463,10:50:09,10:50:09,3205,97,,0,0,27.5714
2830463,10:50:49,10:50:49,3206,98,,0,0,27.7539
2830463,10:51:16,10:51:16,13980,99,,0,0,27.8792
2830463,10:52:09,10:52:09,3208,100,,0,0,28.1209
2830463,10:53:36,10:53:36,3503,101,,0,0,28.5171
2830463,10:54:46,10:54:46,3504,102,,0,0,28.8370
2830463,10:56:03,10:56:03,3264,103,,0,0,29.1877
2830463,10:59:00,10:59:00,1674,104,,0,0,29.9768
2830464,11:19:37,11:19:37,3821,105,,0,0,31.4513
2830464,11:20:09,11:20:09,3205,106,,0,0,31.5990
2830464,11:20:49,11:20:49,3206,107,,0,0,31.7815
2830464,11:21:16,11:21:16,13980,108,,0,0,31.9067
2830464,11:22:09,11:22:09,3208,109,,0,0,32.1484
2830464,11:23:36,11:23:36,3503,110,,0,0,32.5446
2830464,11:24:46,11:24:46,3504,111,,0,0,32.8646
2830464,11:26:03,11:26:03,3264,112,,0,0,33.2153
2830464,11:29:00,11:29:00,1674,113,,0,0,34.0044
2830465,11:49:37,11:49:37,3821,96,,0,0,27.4237
2830465,11:50:09,11:50:09,3205,97,,0,0,27.5714
2830465,11:50:49,11:50:49,3206,98,,0,0,27.7539
2830465,11:51:16,11:51:16,13980,99,,0,0,27.8792
2830465,11:52:09,11:52:09,3208,100,,0,0,28.1209
2830465,11:53:36,11:53:36,3503,101,,0,0,28.5171
2830465,11:54:46,11:54:46,3504,102,,0,0,28.8370
2830465,11:56:03,11:56:03,3264,103,,0,0,29.1877
2830465,11:59:00,11:59:00,1674,104,,0,0,29.9768
2830466,12:19:37,12:19:37,3821,105,,0,0,31.4513
2830466,12:20:09,12:20:09,3205,106,,0,0,31.5990
2830466,12:20:49,12:20:49,3206,107,,0,0,31.7815
2830466,12:21:16,12:21:16,13980,108,,0,0,31.9067
2830466,12:22:09,12:22:09,3208,109,,0,0,32.1484
2830466,12:23:36,12:23:36,3503,110,,0,0,32.5446
2830466,12:24:46,12:24:46,3504,111,,0,0,32.8646
2830466,12:26:03,12:26:03,3264,112,,0,0,33.2153
2830466,12:29:00,12:29:00,1674,113,,0,0,34.0044
2830467,12:49:37,12:49:37,3821,96,,0,0,27.4237
2830467,12:50:09,12:50:09,3205,97,,0,0,27.5714
2830467,12:50:49,12:50:49,3206,98,,0,0,27.7539
2830467,12:51:16,12:51:16,13980,99,,0,0,27.8792
2830467,12:52:09,12:52:09,3208,100,,0,0,28.1209
2830467,12:53:36,12:53:36,3503,101,,0,0,28.5171
2830467,12:54:46,12:54:46,3504,102,,0,0,28.8370
2830467,12:56:03,12:56:03,3264,103,,0,0,29.1877
2830467,12:59:00,12:59:00,1674,104,,0,0,29.9768
2830468,13:19:37,13:19:37,3821,105,,0,0,31.4513
2830468,13:20:09,13:20:09,3205,106,,0,0,31.5990
2830468,13:20:49,13:20:49,3206,107,,0,0,31.7815
2830468,13:21:16,13:21:16,13980,108,,0,0,31.9067
2830468,13:22:09,13:22:09,3208,109,,0,0,32.1484
2830468,13:23:36,13:23:36,3503,110,,0,0,32.5446
2830468,13:24:46,13:24:46,3504,111,,0,0,32.8646
2830468,13:26:03,13:26:03,3264,112,,0,0,33.2153
2830468,13:29:00,13:29:00,1674,113,,0,0,34.0044
2830469,13:49:37,13:49:37,3821,96,,0,0,27.4237
2830469,13:50:09,13:50:09,3205,97,,0,0,27.5714
2830469,13:50:49,13:50:49,3206,98,,0,0,27.7539
2830469,13:51:16,13:51:16,13980,99,,0,0,27.8792
2830469,13:52:09,13:52:09,3208,100,,0,0,28.1209
2830469,13:53:36,13:53:36,3503,101,,0,0,28.5171
2830469,13:54:46,13:54:46,3504,102,,0,0,28.8370
2830469,13:56:03,13:56:03,3264,103,,0,0,29.1877
2830469,13:59:00,13:59:00,1674,104,,0,0,29.9768
2830470,14:19:27,14:19:27,3821,105,,0,0,31.4513
2830470,14:19:56,14:19:56,3205,106,,0,0,31.5990
2830470,14:20:32,14:20:32,3206,107,,0,0,31.7815
2830470,14:20:57,14:20:57,13980,108,,0,0,31.9067
2830470,14:21:45,14:21:45,3208,109,,0,0,32.1484
2830470,14:23:04,14:23:04,3503,110,,0,0,32.5446
2830470,14:24:08,14:24:08,3504,111,,0,0,32.8646
2830470,14:25:18,14:25:18,3264,112,,0,0,33.2153
2830470,14:28:00,14:28:00,1674,113,,0,0,34.0044
2830471,14:49:27,14:49:27,3821,96,,0,0,27.4237
2830471,14:49:56,14:49:56,3205,97,,0,0,27.5714
2830471,14:50:32,14:50:32,3206,98,,0,0,27.7539
2830471,14:50:57,14:50:57,13980,99,,0,0,27.8792
2830471,14:51:45,14:51:45,3208,100,,0,0,28.1209
2830471,14:53:04,14:53:04,3503,101,,0,0,28.5171
2830471,14:54:08,14:54:08,3504,102,,0,0,28.8370
2830471,14:55:18,14:55:18,3264,103,,0,0,29.1877
2830471,14:58:00,14:58:00,1674,104,,0,0,29.9768
2830472,15:20:27,15:20:27,3821,105,,0,0,31.4513
2830472,15:20:56,15:20:56,3205,106,,0,0,31.5990
2830472,15:21:32,15:21:32,3206,107,,0,0,31.7815
2830472,15:21:57,15:21:57,13980,108,,0,0,31.9067
2830472,15:22:45,15:22:45,3208,109,,0,0,32.1484
2830472,15:24:04,15:24:04,3503,110,,0,0,32.5446
2830472,15:25:08,15:25:08,3504,111,,0,0,32.8646
2830472,15:26:18,15:26:18,3264,112,,0,0,33.2153
2830472,15:29:00,15:29:00,1674,113,,0,0,34.0044
2830473,15:44:27,15:44:27,3821,96,,0,0,27.4237
2830473,15:44:56,15:44:56,3205,97,,0,0,27.5714
2830473,15:45:32,15:45:32,3206,98,,0,0,27.7539
2830473,15:45:57,15:45:57,13980,99,,0,0,27.8792
2830473,15:46:45,15:46:45,3208,100,,0,0,28.1209
2830473,15:48:04,15:48:04,3503,101,,0,0,28.5171
2830473,15:49:08,15:49:08,3504,102,,0,0,28.8370
2830473,15:50:18,15:50:18,3264,103,,0,0,29.1877
2830473,15:53:00,15:53:00,1674,104,,0,0,29.9768
2830474,15:59:27,15:59:27,3821,105,,0,0,31.4513
2830474,15:59:56,15:59:56,3205,106,,0,0,31.5990
2830474,16:00:32,16:00:32,3206,107,,0,0,31.7815
2830474,16:00:57,16:00:57,13980,108,,0,0,31.9067
2830474,16:01:45,16:01:45,3208,109,,0,0,32.1484
2830474,16:03:04,16:03:04,3503,110,,0,0,32.5446
2830474,16:04:08,16:04:08,3504,111,,0,0,32.8646
2830474,16:05:18,16:05:18,3264,112,,0,0,33.2153
2830474,16:08:00,16:08:00,1674,113,,0,0,34.0044
2830475,16:14:27,16:14:27,3821,96,,0,0,27.4237
2830475,16:14:56,16:14:56,3205,97,,0,0,27.5714
2830475,16:15:32,16:15:32,3206,98,,0,0,27.7539
2830475,16:15:57,16:15:57,13980,99,,0,0,27.8792
2830475,16:16:45,16:16:45,3208,100,,0,0,28.1209
2830475,16:18:04,16:18:04,3503,101,,0,0,28.5171
2830475,16:19:08,16:19:08,3504,102,,0,0,28.8370
2830475,16:20:18,16:20:18,3264,103,,0,0,29.1877
2830475,16:23:00,16:23:00,1674,104,,0,0,29.9768
2830476,16:29:27,16:29:27,3821,105,,0,0,31.4513
2830476,16:29:56,16:29:56,3205,106,,0,0,31.5990
2830476,16:30:32,16:30:32,3206,107,,0,0,31.7815
2830476,16:30:57,16:30:57,13980,108,,0,0,31.9067
2830476,16:31:45,16:31:45,3208,109,,0,0,32.1484
2830476,16:33:04,16:33:04,3503,110,,0,0,32.5446
2830476,16:34:08,16:34:08,3504,111,,0,0,32.8646
2830476,16:35:18,16:35:18,3264,112,,0,0,33.2153
2830476,16:38:00,16:38:00,1674,113,,0,0,34.0044
2830477,16:44:27,16:44:27,3821,96,,0,0,27.4237
2830477,16:44:56,16:44:56,3205,97,,0,0,27.5714
2830477,16:45:32,16:45:32,3206,98,,0,0,27.7539
2830477,16:45:57,16:45:57,13980,99,,0,0,27.8792
2830477,16:46:45,16:46:45,3208,100,,0,0,28.1209
2830477,16:48:04,16:48:04,3503,101,,0,0,28.5171
2830477,16:49:08,16:49:08,3504,102,,0,0,28.8370
2830477,16:50:18,16:50:18,3264,103,,0,0,29.1877
2830477,16:53:00,16:53:00,1674,104,,0,0,29.9768
2830478,17:00:27,17:00:27,3821,103,,0,0,29.6439
2830478,17:00:56,17:00:56,3205,104,,0,0,29.7916
2830478,17:01:32,17:01:32,3206,105,,0,0,29.9741
2830478,17:01:57,17:01:57,13980,106,,0,0,30.0993
2830478,17:02:45,17:02:45,3208,107,,0,0,30.3410
2830478,17:04:04,17:04:04,3503,108,,0,0,30.7372
2830478,17:05:08,17:05:08,3504,109,,0,0,31.0572
2830478,17:06:18,17:06:18,3264,110,,0,0,31.4079
2830478,17:09:00,17:09:00,1674,111,,0,0,32.1970
2830479,17:14:27,17:14:27,3821,96,,0,0,27.4237
2830479,17:14:56,17:14:56,3205,97,,0,0,27.5714
2830479,17:15:32,17:15:32,3206,98,,0,0,27.7539
2830479,17:15:57,17:15:57,13980,99,,0,0,27.8792
2830479,17:16:45,17:16:45,3208,100,,0,0,28.1209
2830479,17:18:04,17:18:04,3503,101,,0,0,28.5171
2830479,17:19:08,17:19:08,3504,102,,0,0,28.8370
2830479,17:20:18,17:20:18,3264,103,,0,0,29.1877
2830479,17:23:00,17:23:00,1674,104,,0,0,29.9768
2830480,17:30:27,17:30:27,3821,103,,0,0,29.6439
2830480,17:30:56,17:30:56,3205,104,,0,0,29.7916
2830480,17:31:32,17:31:32,3206,105,,0,0,29.9741
2830480,17:31:57,17:31:57,13980,106,,0,0,30.0993
2830480,17:32:45,17:32:45,3208,107,,0,0,30.3410
2830480,17:34:04,17:34:04,3503,108,,0,0,30.7372
2830480,17:35:08,17:35:08,3504,109,,0,0,31.0572
2830480,17:36:18,17:36:18,3264,110,,0,0,31.4079
2830480,17:39:00,17:39:00,1674,111,,0,0,32.1970
2830481,17:44:27,17:44:27,3821,96,,0,0,27.4237
2830481,17:44:56,17:44:56,3205,97,,0,0,27.5714
2830481,17:45:32,17:45:32,3206,98,,0,0,27.7539
2830481,17:45:57,17:45:57,13980,99,,0,0,27.8792
2830481,17:46:45,17:46:45,3208,100,,0,0,28.1209
2830481,17:48:04,17:48:04,3503,101,,0,0,28.5171
2830481,17:49:08,17:49:08,3504,102,,0,0,28.8370
2830481,17:50:18,17:50:18,3264,103,,0,0,29.1877
2830481,17:53:00,17:53:00,1674,104,,0,0,29.9768
2830482,18:00:27,18:00:27,3821,103,,0,0,29.6439
2830482,18:00:56,18:00:56,3205,104,,0,0,29.7916
2830482,18:01:32,18:01:32,3206,105,,0,0,29.9741
2830482,18:01:57,18:01:57,13980,106,,0,0,30.0993
2830482,18:02:45,18:02:45,3208,107,,0,0,30.3410
2830482,18:04:04,18:04:04,3503,108,,0,0,30.7372
2830482,18:05:08,18:05:08,3504,109,,0,0,31.0572
2830482,18:06:18,18:06:18,3264,110,,0,0,31.4079
2830482,18:09:00,18:09:00,1674,111,,0,0,32.1970
2830483,18:14:27,18:14:27,3821,96,,0,0,27.4237
2830483,18:14:56,18:14:56,3205,97,,0,0,27.5714
2830483,18:15:32,18:15:32,3206,98,,0,0,27.7539
2830483,18:15:57,18:15:57,13980,99,,0,0,27.8792
2830483,18:16:45,18:16:45,3208,100,,0,0,28.1209
2830483,18:18:04,18:18:04,3503,101,,0,0,28.5171
2830483,18:19:08,18:19:08,3504,102,,0,0,28.8370
2830483,18:20:18,18:20:18,3264,103,,0,0,29.1877
2830483,18:23:00,18:23:00,1674,104,,0,0,29.9768
2830433,18:57:19,18:57:19,3821,103,,0,0,29.6439
2830433,18:57:45,18:57:45,3205,104,,0,0,29.7916
2830433,18:58:17,18:58:17,3206,105,,0,0,29.9741
2830433,18:58:39,18:58:39,13980,106,,0,0,30.0993
2830433,18:59:22,18:59:22,3208,107,,0,0,30.3410
2830433,19:00:33,19:00:33,3503,108,,0,0,30.7372
2830433,19:01:30,19:01:30,3504,109,,0,0,31.0572
2830433,19:02:33,19:02:33,3264,110,,0,0,31.4079
2830433,19:05:00,19:05:00,1674,111,,0,0,32.1970
2830434,19:13:19,19:13:19,3821,96,,0,0,27.4237
2830434,19:13:45,19:13:45,3205,97,,0,0,27.5714
2830434,19:14:17,19:14:17,3206,98,,0,0,27.7539
2830434,19:14:39,19:14:39,13980,99,,0,0,27.8792
2830434,19:15:22,19:15:22,3208,100,,0,0,28.1209
2830434,19:16:33,19:16:33,3503,101,,0,0,28.5171
2830434,19:17:30,19:17:30,3504,102,,0,0,28.8370
2830434,19:18:33,19:18:33,3264,103,,0,0,29.1877
2830434,19:21:00,19:21:00,1674,104,,0,0,29.9768
2830435,19:27:19,19:27:19,3821,103,,0,0,29.6439
2830435,19:27:45,19:27:45,3205,104,,0,0,29.7916
2830435,19:28:17,19:28:17,3206,105,,0,0,29.9741
2830435,19:28:39,19:28:39,13980,106,,0,0,30.0993
2830435,19:29:22,19:29:22,3208,107,,0,0,30.3410
2830435,19:30:33,19:30:33,3503,108,,0,0,30.7372
2830435,19:31:30,19:31:30,3504,109,,0,0,31.0572
2830435,19:32:33,19:32:33,3264,110,,0,0,31.4079
2830435,19:35:00,19:35:00,1674,111,,0,0,32.1970
2830436,19:43:19,19:43:19,3821,96,,0,0,27.4237
2830436,19:43:45,19:43:45,3205,97,,0,0,27.5714
2830436,19:44:17,19:44:17,3206,98,,0,0,27.7539
2830436,19:44:39,19:44:39,13980,99,,0,0,27.8792
2830436,19:45:22,19:45:22,3208,100,,0,0,28.1209
2830436,19:46:33,19:46:33,3503,101,,0,0,28.5171
2830436,19:47:30,19:47:30,3504,102,,0,0,28.8370
2830436,19:48:33,19:48:33,3264,103,,0,0,29.1877
2830436,19:51:00,19:51:00,1674,104,,0,0,29.9768
2830437,19:57:19,19:57:19,3821,103,,0,0,29.6439
2830437,19:57:45,19:57:45,3205,104,,0,0,29.7916
2830437,19:58:17,19:58:17,3206,105,,0,0,29.9741
2830437,19:58:39,19:58:39,13980,106,,0,0,30.0993
2830437,19:59:22,19:59:22,3208,107,,0,0,30.3410
2830437,20:00:33,20:00:33,3503,108,,0,0,30.7372
2830437,20:01:30,20:01:30,3504,109,,0,0,31.0572
2830437,20:02:33,20:02:33,3264,110,,0,0,31.4079
2830437,20:05:00,20:05:00,1674,111,,0,0,32.1970
2830438,20:13:19,20:13:19,3821,96,,0,0,27.4237
2830438,20:13:45,20:13:45,3205,97,,0,0,27.5714
2830438,20:14:17,20:14:17,3206,98,,0,0,27.7539
2830438,20:14:39,20:14:39,13980,99,,0,0,27.8792
2830438,20:15:22,20:15:22,3208,100,,0,0,28.1209
2830438,20:16:33,20:16:33,3503,101,,0,0,28.5171
2830438,20:17:30,20:17:30,3504,102,,0,0,28.8370
2830438,20:18:33,20:18:33,3264,103,,0,0,29.1877
2830438,20:21:00,20:21:00,1674,104,,0,0,29.9768
2830439,20:28:19,20:28:19,3821,103,,0,0,29.6439
2830439,20:28:45,20:28:45,3205,104,,0,0,29.7916
2830439,20:29:17,20:29:17,3206,105,,0,0,29.9741
2830439,20:29:39,20:29:39,13980,106,,0,0,30.0993
2830439,20:30:22,20:30:22,3208,107,,0,0,30.3410
2830439,20:31:33,20:31:33,3503,108,,0,0,30.7372
2830439,20:32:30,20:32:30,3504,109,,0,0,31.0572
2830439,20:33:33,20:33:33,3264,110,,0,0,31.4079
2830439,20:36:00,20:36:00,1674,111,,0,0,32.1970
2830440,20:52:19,20:52:19,3821,103,,0,0,29.6439
2830440,20:52:45,20:52:45,3205,104,,0,0,29.7916
2830440,20:53:17,20:53:17,3206,105,,0,0,29.9741
2830440,20:53:39,20:53:39,13980,106,,0,0,30.0993
2830440,20:54:22,20:54:22,3208,107,,0,0,30.3410
2830440,20:55:33,20:55:33,3503,108,,0,0,30.7372
2830440,20:56:30,20:56:30,3504,109,,0,0,31.0572
2830440,20:57:33,20:57:33,3264,110,,0,0,31.4079
2830440,21:00:00,21:00:00,1674,111,,0,0,32.1970
2830441,21:37:19,21:37:19,3821,103,,0,0,29.6439
2830441,21:37:45,21:37:45,3205,104,,0,0,29.7916
2830441,21:38:17,21:38:17,3206,105,,0,0,29.9741
2830441,21:38:39,21:38:39,13980,106,,0,0,30.0993
2830441,21:39:22,21:39:22,3208,107,,0,0,30.3410
2830441,21:40:33,21:40:33,3503,108,,0,0,30.7372
2830441,21:41:30,21:41:30,3504,109,,0,0,31.0572
2830441,21:42:33,21:42:33,3264,110,,0,0,31.4079
2830441,21:45:00,21:45:00,1674,111,,0,0,32.1970
2830442,22:12:19,22:12:19,3821,103,,0,0,29.6439
2830442,22:12:45,22:12:45,3205,104,,0,0,29.7916
2830442,22:13:17,22:13:17,3206,105,,0,0,29.9741
2830442,22:13:39,22:13:39,13980,106,,0,0,30.0993
2830442,22:14:22,22:14:22,3208,107,,0,0,30.3410
2830442,22:15:33,22:15:33,3503,108,,0,0,30.7372
2830442,22:16:30,22:16:30,3504,109,,0,0,31.0572
2830442,22:17:33,22:17:33,3264,110,,0,0,31.4079
2830442,22:20:00,22:20:00,1674,111,,0,0,32.1970
2830484,18:30:27,18:30:27,3821,103,,0,0,29.6439
2830484,18:30:56,18:30:56,3205,104,,0,0,29.7916
2830484,18:31:32,18:31:32,3206,105,,0,0,29.9741
2830484,18:31:57,18:31:57,13980,106,,0,0,30.0993
2830484,18:32:45,18:32:45,3208,107,,0,0,30.3410
2830484,18:34:04,18:34:04,3503,108,,0,0,30.7372
2830484,18:35:08,18:35:08,3504,109,,0,0,31.0572
2830484,18:36:18,18:36:18,3264,110,,0,0,31.4079
2830484,18:39:00,18:39:00,1674,111,,0,0,32.1970
2830485,18:43:19,18:43:19,3821,96,,0,0,27.4237
2830485,18:43:45,18:43:45,3205,97,,0,0,27.5714
2830485,18:44:17,18:44:17,3206,98,,0,0,27.7539
2830485,18:44:39,18:44:39,13980,99,,0,0,27.8792
2830485,18:45:22,18:45:22,3208,100,,0,0,28.1209
2830485,18:46:33,18:46:33,3503,101,,0,0,28.5171
2830485,18:47:30,18:47:30,3504,102,,0,0,28.8370
2830485,18:48:33,18:48:33,3264,103,,0,0,29.1877
2830485,18:51:00,18:51:00,1674,104,,0,0,29.9768
2830503, 6:27:00, 6:27:00,1674,1,,0,0,
2830503, 6:30:22, 6:30:22,3257,2,,0,0,0.9925
2830503, 6:31:49, 6:31:49,3509,3,,0,0,1.4232
2830503, 6:32:31, 6:32:31,3510,4,,0,0,1.6330
2830503, 6:33:03, 6:33:03,3511,5,,0,0,1.7922
2830503, 6:34:27, 6:34:27,3532,6,,0,0,2.2043
2830503, 6:35:02, 6:35:02,3533,7,,0,0,2.3782
2830503, 6:35:51, 6:35:51,11756,8,,0,0,2.6193
2830504, 5:00:00, 5:00:00,1674,1,,0,0,
2830504, 5:03:04, 5:03:04,3257,2,,0,0,0.9925
2830504, 5:04:23, 5:04:23,3509,3,,0,0,1.4232
2830504, 5:05:01, 5:05:01,3510,4,,0,0,1.6330
2830504, 5:05:30, 5:05:30,3511,5,,0,0,1.7922
2830504, 5:06:46, 5:06:46,3532,6,,0,0,2.2043
2830504, 5:07:18, 5:07:18,3533,7,,0,0,2.3782
2830504, 5:08:02, 5:08:02,11756,8,,0,0,2.6193
2830505, 5:30:00, 5:30:00,1674,1,,0,0,
2830505, 5:33:04, 5:33:04,3257,2,,0,0,0.9925
2830505, 5:34:23, 5:34:23,3509,3,,0,0,1.4232
2830505, 5:35:01, 5:35:01,3510,4,,0,0,1.6330
2830505, 5:35:30, 5:35:30,3511,5,,0,0,1.7922
2830505, 5:36:46, 5:36:46,3532,6,,0,0,2.2043
2830505, 5:37:18, 5:37:18,3533,7,,0,0,2.3782
2830505, 5:38:02, 5:38:02,11756,8,,0,0,2.6193
2830506, 6:00:00, 6:00:00,1674,1,,0,0,
2830506, 6:03:04, 6:03:04,3257,2,,0,0,0.9925
2830506, 6:04:23, 6:04:23,3509,3,,0,0,1.4232
2830506, 6:05:01, 6:05:01,3510,4,,0,0,1.6330
2830506, 6:05:30, 6:05:30,3511,5,,0,0,1.7922
2830506, 6:06:46, 6:06:46,3532,6,,0,0,2.2043
2830506, 6:07:18, 6:07:18,3533,7,,0,0,2.3782
2830506, 6:08:02, 6:08:02,11756,8,,0,0,2.6193
2830507, 6:15:00, 6:15:00,1674,1,,0,0,
2830507, 6:18:04, 6:18:04,3257,2,,0,0,0.9925
2830507, 6:19:23, 6:19:23,3509,3,,0,0,1.4232
2830507, 6:20:01, 6:20:01,3510,4,,0,0,1.6330
2830507, 6:20:30, 6:20:30,3511,5,,0,0,1.7922
2830507, 6:21:46, 6:21:46,3532,6,,0,0,2.2043
2830507, 6:22:18, 6:22:18,3533,7,,0,0,2.3782
2830507, 6:23:02, 6:23:02,11756,8,,0,0,2.6193
2830511, 6:42:00, 6:42:00,1674,1,,0,0,
2830511, 6:45:22, 6:45:22,3257,2,,0,0,0.9925
2830511, 6:46:49, 6:46:49,3509,3,,0,0,1.4232
2830511, 6:47:31, 6:47:31,3510,4,,0,0,1.6330
2830511, 6:48:03, 6:48:03,3511,5,,0,0,1.7922
2830511, 6:49:27, 6:49:27,3532,6,,0,0,2.2043
2830511, 6:50:02, 6:50:02,3533,7,,0,0,2.3782
2830511, 6:50:51, 6:50:51,11756,8,,0,0,2.6193
2830512, 6:57:00, 6:57:00,1674,1,,0,0,
2830512, 7:00:22, 7:00:22,3257,2,,0,0,0.9925
2830512, 7:01:49, 7:01:49,3509,3,,0,0,1.4232
2830512, 7:02:31, 7:02:31,3510,4,,0,0,1.6330
2830512, 7:03:03, 7:03:03,3511,5,,0,0,1.7922
2830512, 7:04:27, 7:04:27,3532,6,,0,0,2.2043
2830512, 7:05:02, 7:05:02,3533,7,,0,0,2.3782
2830512, 7:05:51, 7:05:51,11756,8,,0,0,2.6193
2830513, 7:12:00, 7:12:00,1674,1,,0,0,
2830513, 7:15:22, 7:15:22,3257,2,,0,0,0.9925
2830513, 7:16:49, 7:16:49,3509,3,,0,0,1.4232
2830513, 7:17:31, 7:17:31,3510,4,,0,0,1.6330
2830513, 7:18:03, 7:18:03,3511,5,,0,0,1.7922
2830513, 7:19:27, 7:19:27,3532,6,,0,0,2.2043
2830513, 7:20:02, 7:20:02,3533,7,,0,0,2.3782
2830513, 7:20:51, 7:20:51,11756,8,,0,0,2.6193
2830514, 7:27:00, 7:27:00,1674,1,,0,0,
2830514, 7:30:22, 7:30:22,3257,2,,0,0,0.9925
2830514, 7:31:49, 7:31:49,3509,3,,0,0,1.4232
2830514, 7:32:31, 7:32:31,3510,4,,0,0,1.6330
2830514, 7:33:03, 7:33:03,3511,5,,0,0,1.7922
2830514, 7:34:27, 7:34:27,3532,6,,0,0,2.2043
2830514, 7:35:02, 7:35:02,3533,7,,0,0,2.3782
2830514, 7:35:51, 7:35:51,11756,8,,0,0,2.6193
2830515, 7:42:00, 7:42:00,1674,1,,0,0,
2830515, 7:45:22, 7:45:22,3257,2,,0,0,0.9925
2830515, 7:46:49, 7:46:49,3509,3,,0,0,1.4232
2830515, 7:47:31, 7:47:31,3510,4,,0,0,1.6330
2830515, 7:48:03, 7:48:03,3511,5,,0,0,1.7922
2830515, 7:49:27, 7:49:27,3532,6,,0,0,2.2043
2830515, 7:50:02, 7:50:02,3533,7,,0,0,2.3782
2830515, 7:50:51, 7:50:51,11756,8,,0,0,2.6193
2830516, 7:57:00, 7:57:00,1674,1,,0,0,
2830516, 8:00:22, 8:00:22,3257,2,,0,0,0.9925
2830516, 8:01:49, 8:01:49,3509,3,,0,0,1.4232
2830516, 8:02:31, 8:02:31,3510,4,,0,0,1.6330
2830516, 8:03:03, 8:03:03,3511,5,,0,0,1.7922
2830516, 8:04:27, 8:04:27,3532,6,,0,0,2.2043
2830516, 8:05:02, 8:05:02,3533,7,,0,0,2.3782
2830516, 8:05:51, 8:05:51,11756,8,,0,0,2.6193
2830517, 8:12:00, 8:12:00,1674,1,,0,0,
2830517, 8:15:22, 8:15:22,3257,2,,0,0,0.9925
2830517, 8:16:49, 8:16:49,3509,3,,0,0,1.4232
2830517, 8:17:31, 8:17:31,3510,4,,0,0,1.6330
2830517, 8:18:03, 8:18:03,3511,5,,0,0,1.7922
2830517, 8:19:27, 8:19:27,3532,6,,0,0,2.2043
2830517, 8:20:02, 8:20:02,3533,7,,0,0,2.3782
2830517, 8:20:51, 8:20:51,11756,8,,0,0,2.6193
2830518, 8:28:00, 8:28:00,1674,1,,0,0,
2830518, 8:31:22, 8:31:22,3257,2,,0,0,0.9925
2830518, 8:32:49, 8:32:49,3509,3,,0,0,1.4232
2830518, 8:33:31, 8:33:31,3510,4,,0,0,1.6330
2830518, 8:34:03, 8:34:03,3511,5,,0,0,1.7922
2830518, 8:35:27, 8:35:27,3532,6,,0,0,2.2043
2830518, 8:36:02, 8:36:02,3533,7,,0,0,2.3782
2830518, 8:36:51, 8:36:51,11756,8,,0,0,2.6193
2830519, 8:43:00, 8:43:00,1674,1,,0,0,
2830519, 8:46:22, 8:46:22,3257,2,,0,0,0.9925
2830519, 8:47:49, 8:47:49,3509,3,,0,0,1.4232
2830519, 8:48:31, 8:48:31,3510,4,,0,0,1.6330
2830519, 8:49:03, 8:49:03,3511,5,,0,0,1.7922
2830519, 8:50:27, 8:50:27,3532,6,,0,0,2.2043
2830519, 8:51:02, 8:51:02,3533,7,,0,0,2.3782
2830519, 8:51:51, 8:51:51,11756,8,,0,0,2.6193
2830520, 8:58:00, 8:58:00,1674,1,,0,0,
2830520, 9:01:22, 9:01:22,3257,2,,0,0,0.9925
2830520, 9:02:49, 9:02:49,3509,3,,0,0,1.4232
2830520, 9:03:31, 9:03:31,3510,4,,0,0,1.6330
2830520, 9:04:03, 9:04:03,3511,5,,0,0,1.7922
2830520, 9:05:27, 9:05:27,3532,6,,0,0,2.2043
2830520, 9:06:02, 9:06:02,3533,7,,0,0,2.3782
2830520, 9:06:51, 9:06:51,11756,8,,0,0,2.6193
2830521, 9:13:00, 9:13:00,1674,1,,0,0,
2830521, 9:16:22, 9:16:22,3257,2,,0,0,0.9925
2830521, 9:17:49, 9:17:49,3509,3,,0,0,1.4232
2830521, 9:18:31, 9:18:31,3510,4,,0,0,1.6330
